,hour,count,weekday,workingday,weathersit,temp,hum,windspeed
1784,8,20,3.0,1.0,2.0,0.4,0.76,0.0
1785,9,20,3.0,1.0,2.0,0.42,0.77,0.0
1786,10,20,3.0,1.0,2.0,0.46,0.67,0.0
1787,11,20,3.0,1.0,2.0,0.5,0.51,0.0896
1788,12,20,3.0,1.0,2.0,0.52,0.48,0.1642
1789,13,21,3.0,1.0,2.0,0.54,0.49,0.1343
1790,14,21,3.0,1.0,2.0,0.56,0.43,0.1642
1791,15,20,3.0,1.0,2.0,0.58,0.43,0.2239
1792,16,19,3.0,1.0,1.0,0.56,0.52,0.194
1793,17,18,3.0,1.0,1.0,0.54,0.56,0.1045
1794,18,18,3.0,1.0,1.0,0.52,0.59,0.1642
1795,19,19,3.0,1.0,1.0,0.5,0.72,0.194
1796,20,19,3.0,1.0,1.0,0.5,0.72,0.1343
1797,21,19,3.0,1.0,1.0,0.46,0.82,0.194
1798,22,19,3.0,1.0,1.0,0.46,0.88,0.2537
1799,23,19,3.0,1.0,1.0,0.46,0.88,0.2239
1800,0,20,2.0,1.0,1.0,0.46,0.63,0.3881
1801,1,20,2.0,1.0,1.0,0.44,0.67,0.194
1802,2,20,2.0,1.0,1.0,0.44,0.67,0.1343
1803,3,20,2.0,1.0,1.0,0.42,0.67,0.1045
1804,4,20,2.0,1.0,1.0,0.42,0.67,0.1642
1805,5,20,2.0,1.0,1.0,0.42,0.67,0.2537
1806,6,20,2.0,1.0,1.0,0.42,0.67,0.1642
1807,7,21,2.0,1.0,1.0,0.42,0.67,0.0896
1808,8,21,2.0,1.0,1.0,0.44,0.62,0.0
1809,9,21,2.0,1.0,1.0,0.48,0.55,0.2537
1810,10,21,2.0,1.0,1.0,0.5,0.48,0.2836
1811,11,21,2.0,1.0,1.0,0.5,0.45,0.4179
1812,12,21,2.0,1.0,2.0,0.52,0.45,0.3284
1813,13,21,2.0,1.0,1.0,0.52,0.45,0.2836
1814,14,21,2.0,1.0,1.0,0.54,0.39,0.2537
1815,15,21,2.0,1.0,1.0,0.54,0.41,0.3284
1816,16,21,2.0,1.0,1.0,0.54,0.39,0.2836
1817,17,23,2.0,1.0,1.0,0.52,0.39,0.194
1818,18,23,2.0,1.0,1.0,0.5,0.42,0.1642
1819,19,23,2.0,1.0,1.0,0.48,0.48,0.0
1820,20,23,2.0,1.0,1.0,0.46,0.55,0.0
1821,21,23,2.0,1.0,1.0,0.46,0.63,0.0
1822,22,22,2.0,1.0,1.0,0.4,0.71,0.0896
1823,23,21,2.0,1.0,1.0,0.4,0.71,0.0
1824,0,20,1.0,1.0,2.0,0.56,0.73,0.2537
1825,1,20,1.0,1.0,2.0,0.58,0.64,0.3881
1826,2,20,1.0,1.0,2.0,0.58,0.64,0.3582
1827,3,20,1.0,1.0,2.0,0.56,0.73,0.2537
1828,4,20,1.0,1.0,2.0,0.56,0.68,0.2239
1829,5,20,1.0,1.0,2.0,0.56,0.73,0.2836
1830,6,20,1.0,1.0,2.0,0.56,0.73,0.2985
1831,7,20,1.0,1.0,2.0,0.58,0.68,0.3284
1832,8,20,1.0,1.0,2.0,0.6,0.64,0.3881
1833,9,20,1.0,1.0,3.0,0.6,0.69,0.3881
1834,10,20,1.0,1.0,2.0,0.6,0.73,0.3881
1835,11,18,1.0,1.0,2.0,0.6,0.73,0.3881
1836,12,18,1.0,1.0,3.0,0.6,0.78,0.3284
1837,13,18,1.0,1.0,2.0,0.56,0.88,0.2239
1838,14,18,1.0,1.0,2.0,0.6,0.78,0.2836
1839,15,18,1.0,1.0,1.0,0.6,0.78,0.3284
1840,16,18,1.0,1.0,1.0,0.56,0.64,0.2985
1841,17,18,1.0,1.0,1.0,0.56,0.64,0.2537
1842,18,17,1.0,1.0,3.0,0.54,0.77,0.1343
1843,19,17,1.0,1.0,3.0,0.52,0.83,0.0896
1844,20,17,1.0,1.0,2.0,0.52,0.72,0.3881
1845,21,17,1.0,1.0,1.0,0.52,0.59,0.3284
1846,22,17,1.0,1.0,1.0,0.5,0.59,0.2836
1847,23,17,1.0,1.0,1.0,0.46,0.63,0.2239
1848,0,20,0.0,0.0,1.0,0.4,0.71,0.2537
1849,1,20,0.0,0.0,1.0,0.42,0.77,0.2836
1850,2,20,0.0,0.0,1.0,0.4,0.76,0.0896
1851,3,20,0.0,0.0,1.0,0.42,0.77,0.2985
1852,4,20,0.0,0.0,1.0,0.42,0.77,0.2836
1853,5,20,0.0,0.0,1.0,0.4,0.82,0.194
1854,6,20,0.0,0.0,1.0,0.4,0.82,0.1642
1855,7,20,0.0,0.0,1.0,0.42,0.82,0.2239
1856,8,20,0.0,0.0,1.0,0.44,0.77,0.194
1857,9,20,0.0,0.0,2.0,0.48,0.67,0.2836
1858,10,20,0.0,0.0,1.0,0.54,0.56,0.194
1859,11,20,0.0,0.0,1.0,0.56,0.52,0.2985
1860,12,20,0.0,0.0,1.0,0.62,0.46,0.3284
1861,13,20,0.0,0.0,1.0,0.64,0.41,0.4478
1862,14,20,0.0,0.0,1.0,0.66,0.39,0.4179
1863,15,20,0.0,0.0,1.0,0.66,0.39,0.4179
1864,16,19,0.0,0.0,1.0,0.64,0.41,0.2985
1865,17,19,0.0,0.0,1.0,0.64,0.44,0.194
1866,18,21,0.0,0.0,1.0,0.58,0.6,0.2537
1867,19,21,0.0,0.0,1.0,0.56,0.64,0.2239
1868,20,21,0.0,0.0,1.0,0.54,0.73,0.2239
1869,21,22,0.0,0.0,1.0,0.56,0.73,0.4478
1870,22,22,0.0,0.0,1.0,0.56,0.73,0.3881
1871,23,22,0.0,0.0,2.0,0.56,0.68,0.2836
1872,0,20,6.0,0.0,1.0,0.36,0.57,0.0896
1873,1,20,6.0,0.0,1.0,0.34,0.53,0.1343
1874,2,20,6.0,0.0,1.0,0.34,0.53,0.194
1875,3,20,6.0,0.0,1.0,0.32,0.66,0.2239
1876,4,20,6.0,0.0,1.0,0.3,0.65,0.1642
1877,5,20,6.0,0.0,1.0,0.3,0.61,0.194
1878,6,20,6.0,0.0,1.0,0.3,0.61,0.194
1879,7,20,6.0,0.0,1.0,0.3,0.61,0.1642
1880,8,20,6.0,0.0,1.0,0.34,0.53,0.1045
1881,9,20,6.0,0.0,1.0,0.36,0.5,0.0896
1882,10,20,6.0,0.0,1.0,0.4,0.43,0.0
1883,11,19,6.0,0.0,1.0,0.42,0.35,0.1343
1884,12,17,6.0,0.0,1.0,0.44,0.35,0.0
1885,13,17,6.0,0.0,1.0,0.46,0.36,0.194
1886,14,17,6.0,0.0,1.0,0.48,0.33,0.194
1887,15,17,6.0,0.0,1.0,0.5,0.36,0.194
1888,16,17,6.0,0.0,1.0,0.5,0.31,0.194
1889,17,17,6.0,0.0,1.0,0.46,0.38,0.1642
1890,18,16,6.0,0.0,1.0,0.46,0.44,0.1343
1891,19,16,6.0,0.0,1.0,0.44,0.44,0.1642
1892,20,16,6.0,0.0,1.0,0.4,0.54,0.0896
1893,21,16,6.0,0.0,1.0,0.4,0.58,0.194
1894,22,16,6.0,0.0,1.0,0.4,0.62,0.0
1895,23,16,6.0,0.0,1.0,0.42,0.58,0.2985
1896,0,20,5.0,1.0,1.0,0.4,0.66,0.1045
1897,1,20,5.0,1.0,1.0,0.4,0.66,0.0896
1898,2,20,5.0,1.0,1.0,0.4,0.66,0.0896
1899,3,20,5.0,1.0,1.0,0.36,0.76,0.0896
1900,4,20,5.0,1.0,1.0,0.36,0.76,0.1045
1901,5,20,5.0,1.0,1.0,0.36,0.81,0.0896
1902,6,20,5.0,1.0,1.0,0.34,0.81,0.0896
1903,7,20,5.0,1.0,1.0,0.36,0.81,0.0896
1904,8,20,5.0,1.0,1.0,0.42,0.71,0.0896
1905,9,19,5.0,1.0,1.0,0.5,0.39,0.2985
1906,10,19,5.0,1.0,1.0,0.52,0.36,0.2985
1907,11,19,5.0,1.0,1.0,0.54,0.37,0.3582
1908,12,18,5.0,1.0,1.0,0.54,0.39,0.4627
1909,13,18,5.0,1.0,1.0,0.56,0.37,0.3881
1910,14,18,5.0,1.0,1.0,0.56,0.37,0.4627
1911,15,17,5.0,1.0,1.0,0.52,0.42,0.4478
1912,16,17,5.0,1.0,1.0,0.46,0.41,0.3582
1913,17,19,5.0,1.0,1.0,0.46,0.38,0.3881
1914,18,19,5.0,1.0,1.0,0.44,0.38,0.2985
1915,19,17,5.0,1.0,1.0,0.42,0.41,0.2239
1916,20,17,5.0,1.0,1.0,0.42,0.47,0.1343
1917,21,17,5.0,1.0,1.0,0.4,0.54,0.194
1918,22,17,5.0,1.0,1.0,0.4,0.47,0.2985
1919,23,17,5.0,1.0,1.0,0.36,0.57,0.194
1920,0,20,4.0,1.0,1.0,0.44,0.51,0.1343
1921,1,20,4.0,1.0,1.0,0.44,0.47,0.194
1922,2,20,4.0,1.0,1.0,0.42,0.5,0.1343
1923,3,20,4.0,1.0,1.0,0.42,0.47,0.2985
1924,4,20,4.0,1.0,1.0,0.4,0.5,0.2537
1925,5,20,4.0,1.0,1.0,0.36,0.5,0.1642
1926,6,20,4.0,1.0,1.0,0.36,0.5,0.1642
1927,7,20,4.0,1.0,1.0,0.36,0.5,0.2537
1928,8,19,4.0,1.0,1.0,0.38,0.46,0.3881
1929,9,19,4.0,1.0,1.0,0.4,0.43,0.3881
1930,10,19,4.0,1.0,1.0,0.44,0.41,0.3582
1931,11,19,4.0,1.0,1.0,0.46,0.36,0.0
1932,12,19,4.0,1.0,1.0,0.46,0.36,0.0
1933,13,18,4.0,1.0,1.0,0.5,0.31,0.1045
1934,14,18,4.0,1.0,1.0,0.52,0.32,0.0896
1935,15,18,4.0,1.0,1.0,0.52,0.34,0.1642
1936,16,18,4.0,1.0,1.0,0.5,0.36,0.1343
1937,17,21,4.0,1.0,1.0,0.5,0.39,0.2836
1938,18,22,4.0,1.0,1.0,0.46,0.44,0.1642
1939,19,22,4.0,1.0,1.0,0.44,0.51,0.1343
1940,20,23,4.0,1.0,1.0,0.42,0.62,0.1642
1941,21,23,4.0,1.0,1.0,0.42,0.62,0.1343
1942,22,23,4.0,1.0,1.0,0.4,0.66,0.1642
1943,23,23,4.0,1.0,1.0,0.42,0.58,0.0896
1944,0,20,3.0,1.0,2.0,0.46,0.88,0.0896
1945,1,20,3.0,1.0,2.0,0.46,0.88,0.0
1946,2,20,3.0,1.0,2.0,0.46,0.88,0.0
1947,3,20,3.0,1.0,2.0,0.46,0.88,0.0
1948,4,20,3.0,1.0,2.0,0.46,0.88,0.1045
1949,5,20,3.0,1.0,2.0,0.46,0.88,0.0896
1950,6,20,3.0,1.0,2.0,0.46,0.88,0.0896
1951,7,21,3.0,1.0,1.0,0.46,0.82,0.1045
1952,8,21,3.0,1.0,1.0,0.5,0.77,0.1642
1953,9,21,3.0,1.0,1.0,0.54,0.6,0.2836
1954,10,18,3.0,1.0,1.0,0.56,0.52,0.2985
1955,11,18,3.0,1.0,1.0,0.54,0.52,0.194
1956,12,18,3.0,1.0,1.0,0.54,0.56,0.2239
1957,13,17,3.0,1.0,1.0,0.56,0.49,0.0
1958,14,17,3.0,1.0,1.0,0.6,0.4,0.1642
1959,15,16,3.0,1.0,1.0,0.6,0.4,0.1642
1960,16,16,3.0,1.0,1.0,0.6,0.4,0.2239
1961,17,15,3.0,1.0,1.0,0.58,0.43,0.2239
1962,18,18,3.0,1.0,2.0,0.56,0.49,0.1642
1963,19,18,3.0,1.0,2.0,0.56,0.46,0.5821
1964,20,18,3.0,1.0,1.0,0.52,0.48,0.4925
1965,21,18,3.0,1.0,1.0,0.5,0.51,0.3582
1966,22,18,3.0,1.0,1.0,0.46,0.55,0.2985
1967,23,18,3.0,1.0,1.0,0.44,0.58,0.194
1968,0,20,2.0,1.0,2.0,0.38,0.82,0.2239
1969,1,20,2.0,1.0,3.0,0.36,0.87,0.2239
1970,2,20,2.0,1.0,3.0,0.36,0.87,0.2537
1971,3,20,2.0,1.0,3.0,0.36,0.87,0.2836
1972,4,20,2.0,1.0,3.0,0.36,0.87,0.1642
1973,5,20,2.0,1.0,2.0,0.38,0.82,0.194
1974,6,20,2.0,1.0,2.0,0.38,0.82,0.2537
1975,7,20,2.0,1.0,1.0,0.38,0.83,0.2537
1976,8,20,2.0,1.0,2.0,0.42,0.8,0.194
1977,9,20,2.0,1.0,2.0,0.42,0.77,0.2239
1978,10,20,2.0,1.0,2.0,0.44,0.75,0.2239
1979,11,20,2.0,1.0,2.0,0.48,0.69,0.194
1980,12,20,2.0,1.0,2.0,0.48,0.69,0.194
1981,13,20,2.0,1.0,2.0,0.5,0.67,0.1343
1982,14,20,2.0,1.0,2.0,0.54,0.64,0.194
1983,15,20,2.0,1.0,2.0,0.52,0.63,0.1642
1984,16,20,2.0,1.0,2.0,0.5,0.72,0.1642
1985,17,21,2.0,1.0,2.0,0.52,0.68,0.1642
1986,18,22,2.0,1.0,2.0,0.5,0.72,0.2239
1987,19,21,2.0,1.0,2.0,0.5,0.72,0.1642
1988,20,21,2.0,1.0,2.0,0.5,0.72,0.1642
1989,21,21,2.0,1.0,2.0,0.48,0.77,0.1343
1990,22,21,2.0,1.0,2.0,0.48,0.77,0.0896
1991,23,21,2.0,1.0,2.0,0.48,0.77,0.0896
1992,0,20,1.0,0.0,1.0,0.38,0.76,0.2836
1993,1,20,1.0,0.0,1.0,0.34,0.87,0.1642
1994,2,20,1.0,0.0,1.0,0.34,0.81,0.194
1995,3,20,1.0,0.0,1.0,0.34,0.81,0.1045
1996,4,20,1.0,0.0,1.0,0.32,0.87,0.1343
1997,5,20,1.0,0.0,1.0,0.34,0.76,0.2239
1998,6,20,1.0,0.0,1.0,0.34,0.76,0.1045
1999,7,20,1.0,0.0,2.0,0.34,0.76,0.1642
2000,8,20,1.0,0.0,2.0,0.36,0.71,0.2239
2001,9,20,1.0,0.0,2.0,0.38,0.66,0.1642
2002,10,20,1.0,0.0,2.0,0.38,0.68,0.1343
2003,11,20,1.0,0.0,2.0,0.4,0.62,0.0896
2004,12,18,1.0,0.0,2.0,0.42,0.63,0.1642
2005,13,18,1.0,0.0,2.0,0.42,0.62,0.194
2006,14,18,1.0,0.0,2.0,0.42,0.58,0.1045
2007,15,18,1.0,0.0,3.0,0.42,0.58,0.194
2008,16,18,1.0,0.0,3.0,0.42,0.58,0.194
2009,17,19,1.0,0.0,2.0,0.42,0.66,0.2537
2010,18,19,1.0,0.0,2.0,0.42,0.66,0.2836
2011,19,19,1.0,0.0,2.0,0.4,0.71,0.2537
2012,20,19,1.0,0.0,3.0,0.4,0.71,0.2239
2013,21,19,1.0,0.0,2.0,0.4,0.76,0.2239
2014,22,19,1.0,0.0,3.0,0.4,0.76,0.2537
2015,23,19,1.0,0.0,2.0,0.4,0.71,0.2239
2016,0,20,0.0,0.0,1.0,0.44,0.62,0.1642
2017,1,20,0.0,0.0,1.0,0.44,0.54,0.2239
2018,2,20,0.0,0.0,1.0,0.42,0.62,0.1343
2019,3,20,0.0,0.0,2.0,0.44,0.62,0.1343
2020,4,20,0.0,0.0,2.0,0.44,0.54,0.2537
2021,5,20,0.0,0.0,2.0,0.44,0.54,0.1343
2022,6,20,0.0,0.0,2.0,0.44,0.54,0.194
2023,7,20,0.0,0.0,3.0,0.42,0.58,0.1642
2024,8,20,0.0,0.0,3.0,0.42,0.67,0.1343
2025,9,20,0.0,0.0,3.0,0.4,0.71,0.1343
2026,10,20,0.0,0.0,2.0,0.42,0.67,0.194
2027,11,20,0.0,0.0,2.0,0.42,0.71,0.1045
2028,12,19,0.0,0.0,2.0,0.42,0.71,0.0
2029,13,19,0.0,0.0,2.0,0.44,0.72,0.0896
2030,14,19,0.0,0.0,2.0,0.44,0.67,0.0
2031,15,19,0.0,0.0,3.0,0.42,0.77,0.1343
2032,16,19,0.0,0.0,3.0,0.4,0.82,0.1642
2033,17,19,0.0,0.0,3.0,0.4,0.82,0.2239
2034,18,19,0.0,0.0,3.0,0.4,0.82,0.194
2035,19,19,0.0,0.0,2.0,0.4,0.82,0.1045
2036,20,19,0.0,0.0,1.0,0.4,0.82,0.1343
2037,21,19,0.0,0.0,1.0,0.38,0.87,0.1045
2038,22,19,0.0,0.0,1.0,0.38,0.87,0.1343
2039,23,19,0.0,0.0,1.0,0.36,0.93,0.1343
2040,0,20,6.0,0.0,1.0,0.56,0.83,0.1642
2041,1,20,6.0,0.0,1.0,0.56,0.83,0.2537
2042,2,20,6.0,0.0,1.0,0.56,0.78,0.194
2043,3,20,6.0,0.0,1.0,0.54,0.77,0.2239
2044,4,20,6.0,0.0,1.0,0.54,0.83,0.2537
2045,5,20,6.0,0.0,1.0,0.54,0.83,0.194
2046,6,20,6.0,0.0,1.0,0.54,0.88,0.2537
2047,7,20,6.0,0.0,1.0,0.54,0.83,0.2985
2048,8,20,6.0,0.0,1.0,0.56,0.83,0.194
2049,9,20,6.0,0.0,1.0,0.6,0.73,0.194
2050,10,20,6.0,0.0,1.0,0.62,0.69,0.2836
2051,11,20,6.0,0.0,1.0,0.64,0.65,0.2537
2052,12,19,6.0,0.0,1.0,0.7,0.54,0.1045
2053,13,17,6.0,0.0,2.0,0.64,0.57,0.5224
2054,14,18,6.0,0.0,2.0,0.6,0.56,0.4179
2055,15,16,6.0,0.0,1.0,0.6,0.46,0.4179
2056,16,16,6.0,0.0,1.0,0.6,0.43,0.5224
2057,17,16,6.0,0.0,1.0,0.54,0.49,0.3881
2058,18,17,6.0,0.0,1.0,0.52,0.48,0.4179
2059,19,17,6.0,0.0,1.0,0.48,0.55,0.2239
2060,20,17,6.0,0.0,1.0,0.48,0.55,0.2537
2061,21,17,6.0,0.0,1.0,0.46,0.59,0.1343
2062,22,17,6.0,0.0,1.0,0.44,0.62,0.1343
2063,23,17,6.0,0.0,1.0,0.44,0.62,0.1343
2064,0,20,5.0,1.0,1.0,0.56,0.73,0.0
2065,1,20,5.0,1.0,1.0,0.54,0.68,0.1045
2066,2,20,5.0,1.0,1.0,0.54,0.73,0.0896
2067,3,20,5.0,1.0,1.0,0.54,0.73,0.0
2068,4,20,5.0,1.0,1.0,0.54,0.77,0.0
2069,5,19,5.0,1.0,1.0,0.52,0.77,0.0
2070,6,19,5.0,1.0,1.0,0.52,0.83,0.0
2071,7,19,5.0,1.0,1.0,0.52,0.83,0.1045
2072,8,19,5.0,1.0,1.0,0.58,0.64,0.0
2073,9,18,5.0,1.0,1.0,0.6,0.6,0.0896
2074,10,18,5.0,1.0,1.0,0.66,0.54,0.0
2075,11,18,5.0,1.0,1.0,0.7,0.48,0.194
2076,12,19,5.0,1.0,1.0,0.72,0.42,0.1642
2077,13,19,5.0,1.0,1.0,0.7,0.48,0.0
2078,14,19,5.0,1.0,1.0,0.74,0.37,0.2239
2079,15,19,5.0,1.0,1.0,0.72,0.39,0.2537
2080,16,19,5.0,1.0,1.0,0.72,0.37,0.0
2081,17,19,5.0,1.0,1.0,0.7,0.42,0.1642
2082,18,19,5.0,1.0,1.0,0.64,0.57,0.1343
2083,19,19,5.0,1.0,1.0,0.62,0.73,0.1642
2084,20,20,5.0,1.0,1.0,0.6,0.78,0.1343
2085,21,20,5.0,1.0,1.0,0.6,0.69,0.2239
2086,22,21,5.0,1.0,1.0,0.6,0.73,0.2836
2087,23,21,5.0,1.0,1.0,0.58,0.78,0.2239
2088,0,20,4.0,1.0,3.0,0.64,0.89,0.0
2089,1,20,4.0,1.0,2.0,0.62,0.94,0.0
2090,2,20,4.0,1.0,1.0,0.64,0.89,0.0
2091,3,20,4.0,1.0,2.0,0.62,0.88,0.0
2092,4,20,4.0,1.0,2.0,0.64,0.89,0.0
2093,5,20,4.0,1.0,3.0,0.64,0.89,0.1045
2094,6,20,4.0,1.0,3.0,0.62,0.94,0.0896
2095,7,20,4.0,1.0,2.0,0.64,0.89,0.0896
2096,8,20,4.0,1.0,1.0,0.64,0.89,0.0
2097,9,18,4.0,1.0,2.0,0.64,0.89,0.194
2098,10,19,4.0,1.0,2.0,0.66,0.83,0.1343
2099,11,19,4.0,1.0,2.0,0.7,0.7,0.1045
2100,12,19,4.0,1.0,2.0,0.72,0.54,0.194
2101,13,19,4.0,1.0,2.0,0.72,0.58,0.3284
2102,14,19,4.0,1.0,1.0,0.7,0.61,0.2537
2103,15,19,4.0,1.0,1.0,0.72,0.54,0.2836
2104,16,18,4.0,1.0,1.0,0.7,0.54,0.2836
2105,17,18,4.0,1.0,1.0,0.7,0.51,0.2239
2106,18,18,4.0,1.0,1.0,0.66,0.57,0.1045
2107,19,18,4.0,1.0,1.0,0.66,0.57,0.1045
2108,20,18,4.0,1.0,1.0,0.64,0.65,0.1045
2109,21,18,4.0,1.0,1.0,0.62,0.69,0.0
2110,22,18,4.0,1.0,1.0,0.64,0.47,0.1343
2111,23,18,4.0,1.0,1.0,0.6,0.56,0.0896
2112,0,20,3.0,1.0,3.0,0.62,0.94,0.0
2113,1,20,3.0,1.0,2.0,0.62,0.94,0.0
2114,2,20,3.0,1.0,2.0,0.62,0.94,0.0
2115,3,20,3.0,1.0,2.0,0.6,0.94,0.0
2116,4,20,3.0,1.0,2.0,0.6,1.0,0.0
2117,5,20,3.0,1.0,2.0,0.62,0.94,0.1045
2118,6,20,3.0,1.0,2.0,0.6,0.94,0.1343
2119,7,20,3.0,1.0,2.0,0.6,0.94,0.194
2120,8,19,3.0,1.0,2.0,0.62,0.88,0.1045
2121,9,19,3.0,1.0,2.0,0.62,0.83,0.194
2122,10,19,3.0,1.0,1.0,0.66,0.78,0.1642
2123,11,19,3.0,1.0,1.0,0.66,0.78,0.1642
2124,12,19,3.0,1.0,2.0,0.7,0.7,0.1045
2125,13,19,3.0,1.0,2.0,0.7,0.74,0.1045
2126,14,19,3.0,1.0,2.0,0.72,0.7,0.1642
2127,15,20,3.0,1.0,2.0,0.72,0.62,0.1642
2128,16,20,3.0,1.0,2.0,0.72,0.58,0.0
2129,17,21,3.0,1.0,1.0,0.7,0.65,0.0
2130,18,22,3.0,1.0,1.0,0.7,0.65,0.0
2131,19,22,3.0,1.0,1.0,0.7,0.65,0.0
2132,20,23,3.0,1.0,1.0,0.7,0.65,0.0
2133,21,23,3.0,1.0,2.0,0.66,0.74,0.0
2134,22,23,3.0,1.0,1.0,0.66,0.74,0.0
2135,23,24,3.0,1.0,2.0,0.66,0.78,0.0
2136,0,20,2.0,1.0,2.0,0.56,0.73,0.0
2137,1,20,2.0,1.0,2.0,0.54,0.77,0.1045
2138,2,20,2.0,1.0,2.0,0.54,0.77,0.1045
2139,3,20,2.0,1.0,2.0,0.54,0.88,0.194
2140,4,20,2.0,1.0,2.0,0.56,0.83,0.0896
2141,5,20,2.0,1.0,2.0,0.56,0.83,0.1343
2142,6,20,2.0,1.0,3.0,0.58,0.83,0.1045
2143,7,20,2.0,1.0,3.0,0.58,0.83,0.1045
2144,8,20,2.0,1.0,3.0,0.6,0.88,0.0
2145,9,20,2.0,1.0,3.0,0.58,0.88,0.1343
2146,10,20,2.0,1.0,3.0,0.58,0.88,0.1343
2147,11,20,2.0,1.0,3.0,0.58,0.94,0.1343
2148,12,20,2.0,1.0,2.0,0.6,0.88,0.194
2149,13,20,2.0,1.0,2.0,0.6,0.88,0.1343
2150,14,20,2.0,1.0,3.0,0.6,0.88,0.1343
2151,15,20,2.0,1.0,3.0,0.62,0.83,0.1343
2152,16,20,2.0,1.0,3.0,0.62,0.88,0.1343
2153,17,20,2.0,1.0,3.0,0.62,0.88,0.1045
2154,18,20,2.0,1.0,3.0,0.62,0.94,0.0896
2155,19,20,2.0,1.0,3.0,0.62,0.94,0.0
2156,20,20,2.0,1.0,3.0,0.62,0.94,0.1343
2157,21,20,2.0,1.0,3.0,0.62,0.94,0.1045
2158,22,20,2.0,1.0,2.0,0.62,0.94,0.1045
2159,23,20,2.0,1.0,2.0,0.62,0.94,0.0
2160,0,20,1.0,1.0,1.0,0.46,0.72,0.1045
2161,1,20,1.0,1.0,1.0,0.44,0.77,0.0896
2162,2,20,1.0,1.0,1.0,0.46,0.72,0.0
2163,3,20,1.0,1.0,1.0,0.44,0.77,0.0
2164,4,20,1.0,1.0,1.0,0.42,0.82,0.1045
2165,5,20,1.0,1.0,1.0,0.44,0.77,0.0
2166,6,20,1.0,1.0,1.0,0.44,0.77,0.1045
2167,7,20,1.0,1.0,1.0,0.44,0.77,0.1642
2168,8,20,1.0,1.0,2.0,0.46,0.77,0.1045
2169,9,20,1.0,1.0,2.0,0.52,0.63,0.0
2170,10,19,1.0,1.0,1.0,0.54,0.56,0.0
2171,11,19,1.0,1.0,1.0,0.58,0.46,0.0
2172,12,19,1.0,1.0,2.0,0.6,0.43,0.1642
2173,13,19,1.0,1.0,2.0,0.6,0.43,0.1642
2174,14,18,1.0,1.0,2.0,0.6,0.43,0.1045
2175,15,18,1.0,1.0,2.0,0.62,0.43,0.1343
2176,16,18,1.0,1.0,2.0,0.62,0.46,0.2537
2177,17,19,1.0,1.0,3.0,0.56,0.6,0.2537
2178,18,19,1.0,1.0,3.0,0.56,0.64,0.1045
2179,19,20,1.0,1.0,2.0,0.54,0.68,0.1045
2180,20,20,1.0,1.0,3.0,0.54,0.68,0.0
2181,21,20,1.0,1.0,2.0,0.54,0.73,0.1343
2182,22,20,1.0,1.0,3.0,0.54,0.77,0.0896
2183,23,20,1.0,1.0,3.0,0.54,0.77,0.0
